spotify_track_uri,play_count,first_play,last_play,avg_ms_played,skip_rate,shuffle_rate,recency_days,repeat_within_30d,repeat_probability,track_name,artist_name,album_name
5VXLuJ4E1FqtAAWLvnpMzV,2,2022-10-28 16:09:36,2022-10-29 20:27:58,180826.0,0.0,0.0,1,1,0.9997315,Acábame de Matar,Panteon Rococo,Panteón Rococó
5VYNQQn0klbYd5PjpOr4bw,3,2020-07-16 02:55:25,2020-07-25 02:34:11,73753.0,0.0,0.3333333333333333,8,1,0.9998503,Letter Home,Childish Gambino,Camp
5VYOUBkObeGOnCt30YDTJ3,6,2023-02-03 23:33:48,2023-08-02 20:06:57,221290.83333333334,0.0,0.3333333333333333,179,0,0.00020009815,People Change,Mipso,Edges Run
5VdqmFt1kP4uQ2CWt3E8NT,1,2018-03-23 19:53:12,2018-03-23 19:53:12,24228.0,0.0,1.0,0,0,6.517772e-05,"Aida, Act I: Celeste Aida",Giuseppe Verdi,Verdi
5Vfg6oAN5VpGlKceZyoijb,1,2020-10-05 18:55:16,2020-10-05 18:55:16,195188.0,0.0,0.0,0,0,8.824105e-05,The Invisibility Cloak and the Library Scene,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack
5ViYurWZ8vNEgaO3wl8U6V,3,2024-01-13 04:32:13,2024-01-27 07:37:39,231213.0,0.0,1.0,14,1,0.99974006,Rap-O Clap-O (2013 - Remaster),Joe Bataan,Mestizo
5Viqjgm3sNkRPAxAGGIXlf,2,2017-03-23 23:57:27,2017-03-24 05:16:30,182960.0,0.0,0.0,0,1,0.9992435,Whole Lotta Love - The Dermot O'Leary Saturday Sessions Show,Hozier,Hozier
5Vm7VaJGTSlPbfTwfi2UE3,1,2021-09-16 04:25:09,2021-09-16 04:25:09,0.0,0.0,1.0,0,0,6.517772e-05,Los machetes,Rubén Fuentes,Mariachi from Mexico
5VmiVoCcLxa8yX137wcpPw,3,2021-02-10 23:59:14,2021-02-12 16:28:48,162517.0,0.0,0.3333333333333333,1,1,0.99951303,Sheepskin Tearaway,Peter Doherty,Grace/Wastelands
5VnDkUNyX6u5Sk0yZiP8XB,18,2017-06-25 11:03:41,2018-02-17 21:22:44,157210.38888888888,0.0,0.7777777777777778,237,0,0.00016962444,Thunder,Imagine Dragons,Evolve
5VpExShvwh3nochk8Depet,1,2019-06-28 05:22:40,2019-06-28 05:22:40,15039.0,0.0,1.0,0,0,6.517772e-05,Memphis - Dialogue,Cast,A Star Is Born Soundtrack
5VpQmqESR5WApLfU7eXI91,3,2021-08-20 01:44:43,2021-09-21 20:38:59,143912.66666666666,0.0,1.0,32,0,0.17247164,La Guerrilla de la Concordia,Jorge Drexler,La Guerrilla de la Concordia
5VrEuK3TNM6T4vu6suJu93,2,2021-09-02 16:02:46,2021-09-02 16:37:54,181000.0,0.0,0.0,0,1,0.9992435,Done with the B-S,MonoNeon,Supermane
5VsqHFSkrCk9oeXAF816aj,1,2021-04-25 20:54:46,2021-04-25 20:54:46,297.0,0.0,1.0,0,0,6.517772e-05,Sin sangre en las venas,Luis Miguel,¡MÉXICO Por Siempre!
5VuxWXbt7XENQCtE9TzpTv,1,2019-01-21 06:44:56,2019-01-21 06:44:56,194538.0,0.0,1.0,0,0,5.0889877e-05,Spoil My Night (feat. Swae Lee),Post Malone,beerbongs & bentleys
5VyOBzy1IeAn4Za66yVQHm,1,2016-10-28 06:55:29,2016-10-28 06:55:29,2931.0,0.0,1.0,0,0,6.517772e-05,Gettin' Hungry - Remastered 2001,The Beach Boys,Smiley Smile
5W2FRXOq70ADDROFMvWky8,33,2015-08-28 22:54:22,2024-12-07 03:40:12,118075.87878787878,0.18181818181818182,0.7575757575757576,3388,0,3.312932e-05,The Energy Never Dies,The Script,No Sound Without Silence
5W3UniuRMkHHIpaiQo1hAW,2,2021-08-29 09:52:02,2022-07-02 08:56:41,245718.0,0.0,1.0,306,0,0.00020859369,Bad Intentions,Niykee Heaton,The Bedroom Tour Playlist
5W3em0DY0SekwzfSG9Fy4K,25,2016-08-04 19:36:38,2018-01-25 06:05:04,147413.4,0.0,0.68,538,0,8.080527e-05,"Europa ""Earth's Cry Heaven's Smile""",Santana,Dance Of The Rainbow Serpent
5W5MRU12dpuOnd5WmWzian,16,2020-09-23 23:01:17,2023-07-04 19:20:16,29398.0625,0.125,1.0,1013,0,2.9747856e-05,In The Heat Of The Moment,Noel Gallagher's High Flying Birds,Chasing Yesterday (Deluxe)
5W7BcYDIaeXnpG3e39T7hJ,7,2024-10-29 02:41:05,2024-12-01 17:20:43,208749.0,0.14285714285714285,0.5714285714285714,33,0,2.0162604e-05,How To Love,Lil Wayne,Tha Carter IV
5W83ErFkO3aKAIS1WMi6u0,2,2020-08-16 16:09:30,2020-08-16 16:14:59,131185.5,0.0,1.0,0,1,0.9990663,Secreto,Anuel AA,Secreto
5WBnKCEsPwsvWHUZmLjS3s,14,2016-12-15 17:57:17,2018-10-16 03:32:27,85303.42857142857,0.0,0.7857142857142857,669,0,0.00023322768,Alive,Empire Of The Sun,Ice On The Dune
5WBrtdSW7VqAQVUcvTWHSk,1,2023-09-24 06:03:28,2023-09-24 06:03:28,216920.0,0.0,0.0,0,0,0.000113632545,New To You,Tyler Touché,New Feelings
5WEmDvDiRpE7p3y8SMMAPJ,1,2023-01-04 17:15:43,2023-01-04 17:15:43,93840.0,0.0,1.0,0,0,0.00010291303,Henry V: Henry V: Touch her soft lips and part,William Walton,This is the Day: Music on Royal Occasions
5WFAEA3YAcQtFUdwScD2ut,10,2023-07-21 03:56:34,2024-03-14 04:47:11,219686.8,0.0,0.8,237,0,0.00012342317,nuncatevayasnunca,Floridablanca,Hay frases que sólo escuchamos de noche
5WHnE8MsLFHqSUwecrs7WO,2,2018-12-05 07:01:59,2022-04-18 19:56:05,241210.0,0.0,0.5,1230,0,0.00042710998,Bésame Mucho,Andrea Bocelli,Amor
5WJU527RQNyMLuKecjsL8V,4,2022-05-02 22:26:26,2024-08-09 06:09:15,310101.5,0.25,1.0,829,0,0.0002876886,Maggot Brain,Funkadelic,Maggot Brain
5WKx4oCpUB1Qglmcgf6D60,5,2016-12-06 23:48:55,2017-06-03 12:46:19,175109.6,0.0,1.0,178,0,0.0004273521,Crown of Love,Arcade Fire,Funeral
5WKzka1jZPxUDW6gIjKOSQ,2,2021-09-21 22:21:13,2021-09-23 01:19:22,275854.0,0.0,1.0,1,1,0.9994823,Soñar Contigo,Zenet,Soñar Contigo
5WMKS1iDfugyLhfibIlR51,26,2016-11-28 05:42:12,2022-06-28 03:09:02,182021.53846153847,0.0,0.9230769230769231,2037,0,0.0002505379,"Out of My Mind - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,Where the Light Is: John Mayer Live In Los Angeles
5WNCoHsv3XjmfAX9prwjkb,1,2022-01-03 17:18:28,2022-01-03 17:18:28,169484.0,0.0,0.0,0,0,7.209645e-05,Blues in B Flat,Hazel Scott,Her Second Album of Piano Solos with Drums Acc.
5WNNAUCvYWrGjRnNuk2Y3H,1,2019-09-21 09:06:25,2019-09-21 09:06:25,178980.0,0.0,1.0,0,0,6.834299e-05,Happy Days,blink-182,I Really Wish I Hated You
5WNYg3usc6H8N3MBEp4zVk,1,2021-02-21 03:54:49,2021-02-21 03:54:49,320715.0,0.0,0.0,0,0,0.00014690189,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",Flower Boy
5WNfllr5vx9PWc3e5B4eYi,1,2021-09-10 01:03:51,2021-09-10 01:03:51,153693.0,0.0,0.0,0,0,7.324227e-05,Plastic Jesus,Tia Blake,Folksongs & Ballads
5WPY4ONIwhHKzq02K3pV45,1,2021-06-07 19:42:16,2021-06-07 19:42:16,178453.0,0.0,0.0,0,0,9.806152e-05,Disappear - 2009 Remaster,Madness,Absolutely
5WTIv7Htu3D4ZbWBMi0whh,36,2016-09-04 06:51:59,2023-06-26 16:17:56,63690.88888888889,0.08333333333333333,0.8888888888888888,2486,0,5.1634826e-05,Sunday Morning,The Velvet Underground,The Velvet Underground & Nico 45th Anniversary
5WVtCTzyAkQ6vmgbkPPF2D,1,2024-06-07 22:07:26,2024-06-07 22:07:26,195173.0,0.0,1.0,0,0,5.0889877e-05,Flapper Girl,The Lumineers,The Lumineers
5WbmgRh4WP3dfmcrPUDY4O,29,2016-06-01 20:22:44,2020-09-25 15:11:43,65407.1724137931,0.034482758620689655,0.7931034482758621,1576,0,6.946359e-05,Everlasting Arms,Vampire Weekend,Modern Vampires of the City
5WccZcEnXNiVKt5rceiHyo,2,2016-06-08 21:31:26,2016-06-08 21:31:41,3687.5,0.0,1.0,0,1,0.99864894,No Soy,Farruko,Farruko Presents Los Menores
5WdSPcKgxWirPXVM7f6xXZ,1,2016-06-08 21:30:20,2016-06-08 21:30:20,9124.0,0.0,1.0,0,0,6.517772e-05,El Tiki,Maluma,"Pretty Boy, Dirty Boy"
5WfSHn8qVk1W3GJJQpETC1,2,2016-06-06 19:47:08,2017-09-22 17:10:14,167550.0,0.0,0.0,472,0,8.5816406e-05,Star - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars
5WgW9bG91h4zRUnBr97d6c,1,2023-02-17 02:52:45,2023-02-17 02:52:45,1262.0,1.0,1.0,0,0,7.279815e-05,Muyè,Rampa,You Are Safe
5Wj1rJnCLpMHdLaxsFtJLs,100,2016-06-06 22:36:27,2024-09-21 05:36:49,217465.55,0.01,0.84,3028,0,7.594299e-05,Bennie And The Jets - Remastered 2014,Elton John,Goodbye Yellow Brick Road - Remastered
5WkCNEAIYAP8y5QhCzBeFu,1,2021-01-12 00:48:47,2021-01-12 00:48:47,289089.0,0.0,1.0,0,0,9.7441094e-05,Watch The Moon Come Down,Graham Parker & The Rumour,Stick To Me
5WlkdwGMyVp6oroVdPJ86W,1,2022-09-05 19:29:08,2022-09-05 19:29:08,145920.0,0.0,0.0,0,0,9.670961e-05,"Kingsfoil - From ""The Hobbit - The Desolation Of Smaug""",Howard Shore,The Hobbit - The Desolation Of Smaug
5WogLWsJcMPOrffEXA7x5X,1,2015-08-12 06:02:09,2015-08-12 06:02:09,133375.0,1.0,0.0,0,0,0.00021838797,Pressure,Youngblood Hawke,Pressure
5Ws5m6lE6iCpblX9PiDxM9,1,2015-08-26 22:52:24,2015-08-26 22:52:24,4036.0,1.0,1.0,0,0,7.279815e-05,De cómo empezamos,Depedro,La increíble historia de un hombre bueno
5WtfUKzXircvW8l5aaVZWT,1,2021-03-08 23:27:00,2021-03-08 23:27:00,9752.0,0.0,0.0,0,0,0.00011784961,What A Time (feat. Niall Horan),Julia Michaels,Inner Monologue Part 1
5Wu8be1j6TkIt0lgqhtmvD,1,2017-03-24 03:29:35,2017-03-24 03:29:35,191386.0,0.0,0.0,0,0,8.5545646e-05,I'll Be Your Man,Passenger,Whispers II
5WuuXk9xtTUktOwzh50LnL,1,2016-12-15 18:24:42,2016-12-15 18:24:42,32530.0,0.0,1.0,0,0,6.517772e-05,Born,Hugo,Old Tyme Religion
5Wvedl13RJDE4FluGto6mi,1,2015-08-28 01:46:55,2015-08-28 01:46:55,2600.0,1.0,1.0,0,0,7.279815e-05,Drop It Again (Original Mix),Vigiland,Drop It Again
5WwRKYnVy9dekqXAGPbAvU,3,2024-01-13 05:33:20,2024-02-15 02:49:47,375400.0,0.0,0.6666666666666666,32,0,0.20749341,He's the Greatest Dancer - 1995 Remaster,Sister Sledge,We Are Family
5WwSSnn7t4Ktu5eOHzI39D,3,2017-06-11 14:35:04,2017-06-11 22:02:43,30435.666666666668,0.0,1.0,0,1,0.99952984,I Walk the Line,Johnny Cash,Sings the Songs that Made Him Famous
5Wwn5ZvR49xBY3yvmeWp9c,1,2021-01-05 15:45:46,2021-01-05 15:45:46,189336.0,0.0,0.0,0,0,8.5545646e-05,Keep My Name Outta Your Mouth,The Black Keys,Brothers
5WyqyzpOK6TyooAGUAdaqj,7,2021-10-24 23:24:40,2024-04-04 18:56:06,174705.85714285713,0.14285714285714285,0.8571428571428571,892,0,7.352127e-05,I’ll Be Your Man (Song For A Daughter),Zac Brown Band,JEKYLL + HYDE
5WyuRWUcOOhAic0tj9Pl28,3,2017-05-25 22:48:42,2022-01-10 18:16:34,103136.0,0.0,0.0,1690,0,0.00038285647,Satellite of Love,Lou Reed,Transformer
5X0M16GjlZYN1WjPNzerb5,2,2019-06-30 22:53:37,2019-07-01 00:40:10,130267.0,0.0,0.0,0,1,0.99960214,As Time Goes By,Dooley Wilson,Casablanca (Original Motion Picture Soundtrack)
5X1AFNmdtJE5wgB7Be3H37,1,2022-11-15 17:57:01,2022-11-15 17:57:01,220586.0,0.0,1.0,0,0,7.210085e-05,A Hard Day's Night,Rita Lee,"Aqui, Ali, Em Qualquer Lugar"
5X4OQwubdCpWeX2WcNH27w,3,2024-09-20 01:16:48,2024-09-22 07:53:01,199923.0,0.3333333333333333,0.6666666666666666,2,1,0.99839693,Dreams (Deep Soul Mix),Ministry Of Funk,Soul Grooves II
5X5HVh2lDUfkUJLjkhavBL,1,2022-11-15 20:17:58,2022-11-15 20:17:58,64933.0,0.0,1.0,0,0,0.00010291303,Yellow Submarine - Songwriting Work Tape / Part 1,The Beatles,Revolver
5X6TnKT37TaSDkFm0598Uo,1,2017-02-19 01:53:35,2017-02-19 01:53:35,36103.0,0.0,0.0,0,0,0.00011784961,Castle on the Hill - Acoustic,Ed Sheeran,Castle on the Hill
5XE8c07vbpQBUriwybOHtd,57,2016-12-04 23:41:45,2024-10-05 22:49:54,124465.0,0.017543859649122806,0.8947368421052632,2861,0,3.761051e-05,Have You Ever Seen The Rain,Creedence Clearwater Revival,Chronicle: 20 Greatest Hits
5XKBGNBnMGhGn0OSoHIVWe,1,2023-07-02 08:10:10,2023-07-02 08:10:10,146430.0,0.0,1.0,0,0,5.3361004e-05,Maya Bay,Deep Chills,Maya Bay
5XNpdKmlLJPUbwKQceX2tW,56,2015-06-24 23:58:55,2024-11-28 20:44:55,185470.42857142858,0.16071428571428573,0.7321428571428571,3444,0,2.3951816e-05,Little Wing,Stevie Ray Vaughan,Couldn't Stand The Weather (Legacy Edition)
5XOEuGSSMwhkDVe4Rr3lCt,2,2022-02-11 00:10:12,2022-02-11 23:24:24,238005.0,0.0,0.0,0,1,0.9994949,Days of the Years,The Felice Brothers,Undress
5XOzpTZGe4onY74BFK0ziS,13,2021-01-13 06:54:01,2023-11-21 05:43:24,68480.23076923077,0.0,0.6153846153846154,1041,0,0.000114935676,I Wonder Why,Kacy & Clayton,Plastic Bouquet
5XRHGXut00SrJUFmcn2lQF,38,2015-08-12 06:06:51,2024-11-08 20:11:27,91576.92105263157,0.02631578947368421,0.9473684210526315,3376,0,4.7450085e-05,All The Right Moves,OneRepublic,Waking Up
5XSlEQNpxtMoGIOgjHLiPC,1,2016-10-13 07:34:36,2016-10-13 07:34:36,995.0,0.0,1.0,0,0,6.517772e-05,Les Contes d'Hoffmann / Act 1: Ils se sont éloignés enfin!,Jacques Offenbach,50 Greatest Tracks
5XUTiLTtnCxsrzMScvemJ9,1,2020-08-16 17:55:49,2020-08-16 17:55:49,231082.0,0.0,1.0,0,0,6.7122644e-05,California Weed,Ochentay7,California Weed
5XXw0UOmMFf919EXBB6hfI,1,2015-06-14 19:18:19,2015-06-14 19:18:19,247360.0,0.0,1.0,0,0,9.7441094e-05,Brown Sugar,The Rolling Stones,Sticky Fingers
5XYPTwya4YqPystALy9cLJ,1,2024-04-15 01:07:55,2024-04-15 01:07:55,44703.0,1.0,1.0,0,0,0.00015587843,Bella ciao,Fonola Band,25 aprile: Festa della Liberazione
5Xak5fmy089t0FYmh3VJiY,3,2015-10-27 21:22:49,2016-12-01 07:53:50,32891.0,0.3333333333333333,1.0,400,0,3.2744367e-05,Black,Pearl Jam,Ten
5XcOFZ3sAjaEfbO9XIL6cW,1,2022-11-15 21:16:10,2022-11-15 21:16:10,130093.0,0.0,1.0,0,0,7.351601e-05,Tomorrow Never Knows - Mono Mix RM 11,The Beatles,Revolver
5XcZRgJv3zMhTqCyESjQrF,1,2019-11-24 09:08:14,2019-11-24 09:08:14,103467.0,0.0,1.0,0,0,0.00010291303,Poison,Alice Cooper,Trash
5Xe5ib4is1lL7QtJaIISge,1,2023-05-10 07:58:26,2023-05-10 07:58:26,267026.0,0.0,1.0,0,0,9.7441094e-05,"Carmen, WD 31, Act II: La fleur que tu m'avais jetée",Georges Bizet,The World's Favourite Tenor Arias
5XeFesFbtLpXzIVDNQP22n,27,2018-10-17 06:05:49,2024-10-21 02:57:14,85678.07407407407,0.1111111111111111,0.8888888888888888,2195,0,4.7450085e-05,I Wanna Be Yours,Arctic Monkeys,AM
5XeUMqS6mpTEspPgd5TLtg,2,2016-12-19 19:01:53,2016-12-23 08:37:43,35920.5,0.0,0.0,3,1,0.999764,Dream Lover,Bobby Darin,Sing & Swing with Bobby Darin
5XfywqPX6XBOdYQNbOaQvy,4,2015-08-24 02:39:30,2015-08-28 01:19:19,6581.75,1.0,1.0,3,1,0.99924636,Good For You,Selena Gomez,Good For You
5Xh97PTcc1LxMF8sc8Xhis,1,2018-06-08 07:50:39,2018-06-08 07:50:39,169440.0,0.0,0.0,0,0,7.209645e-05,Feel It Still - Recorded at Spotify Studios NYC,Portugal. The Man,Spotify Singles
5XhNkvrmQLC9T2CPf6t9Aa,1,2023-03-28 16:14:11,2023-03-28 16:14:11,100373.0,0.0,0.0,0,0,0.0002036255,"Irlandaise, Pt. 1",Claude Bolling,Bolling Rampal - Suite for Flute and Jazz Piano Trio
5XhkV07Vou38wnrzwURUOC,1,2015-08-27 06:48:34,2015-08-27 06:48:34,102033.0,1.0,0.0,0,0,0.00029041187,Who Am I (What's My Name)?,Snoop Dogg,Doggystyle
5XijWLBY0vwl5MPUpQA2Ha,1,2015-08-26 22:52:20,2015-08-26 22:52:20,131000.0,0.0,1.0,0,0,8.138697e-05,Is There Somewhere,Halsey,Room 93
5Xitt5a5uLQ1QtYdFxmi9e,2,2020-03-06 16:31:12,2020-03-19 02:32:49,159133.5,0.0,0.5,12,1,0.99960417,Se Me Olvidó,Christian Nodal,Se Me Olvidó
5XjtsQkdb3Zel0DJ1OReQY,1,2016-10-12 07:34:13,2016-10-12 07:34:13,56875.0,0.0,1.0,0,0,0.00012641176,Hermoso Cariño,Vicente Fernández,"35 Anniversary Re-mastered Series, Vol. 21"
5XmetMMUFNXClbiYnGdVmP,69,2016-12-01 21:54:54,2024-02-01 18:48:09,72013.8115942029,0.028985507246376812,0.8840579710144928,2617,0,5.1634826e-05,Cry Baby Cry - Remastered 2009,The Beatles,The Beatles
5XpJVr7FpYkZrgPCHbFF4E,1,2020-04-04 07:58:52,2020-04-04 07:58:52,275520.0,0.0,1.0,0,0,9.7441094e-05,Keep The Wolves Away,Uncle Lucius,And You Are Me
5XqKQ5toYGqEKqUZMA7mFP,1,2015-09-28 00:28:28,2015-09-28 00:28:28,14792.0,1.0,0.0,0,0,0.00010644602,Te Amaré,Aleks Syntek,Romántico Desliz
5XrgjA1Q2DYDcs4UY14ODp,4,2015-10-27 21:09:48,2015-10-31 04:33:07,89511.5,0.75,1.0,3,1,0.99959344,Mama Kin,Aerosmith,The Very Best of Aerosmith: Devil's Got a New Disguise
5XsAal7ZcWg1I5T4NcRjkv,3,2021-08-04 04:12:51,2021-08-04 20:54:36,127498.0,0.0,0.0,0,1,0.9994991,Halley's Comet,Billie Eilish,Happier Than Ever
5XtyUUmLmB7jniTWWo6NWI,1,2019-09-28 22:13:22,2019-09-28 22:13:22,200506.0,0.0,0.0,0,0,8.824105e-05,Golden Slumbers / Carry That Weight - Takes 1-3 / Medley,The Beatles,Abbey Road
5XuU9htN358NTMCcqRvfDV,8,2021-08-09 02:21:08,2023-05-17 07:23:25,60642.0,0.25,1.0,646,0,6.7604175e-05,Bullet Proof ... I Wish I Was,Radiohead,The Bends
5Xurk4FBpGtgddhbCmylg6,2,2020-11-25 21:33:59,2020-11-25 22:41:42,141944.0,0.0,0.0,0,1,0.9993217,Mexico City Invitational 1966,Carlos Rafael Rivera,The Queen's Gambit (Music from the Netflix Limited Series)
5XvhkNqprUww9RHa4XjSd2,1,2024-01-06 04:57:48,2024-01-06 04:57:48,207146.0,0.0,0.0,0,0,0.000113632545,Sombras - Versión Trío,Javier Solís,Exitos Con Trio
5Xx8krVxg1pRy6CXieB7FS,1,2017-10-20 05:56:34,2017-10-20 05:56:34,10688.0,0.0,1.0,0,0,6.517772e-05,No Good,KALEO,No Good
5Y1KS5xHBjGXKsEaCnufdi,10,2023-07-23 05:37:07,2024-04-13 03:05:49,225458.0,0.0,0.9,264,0,0.0002257747,Rotos,Diamante Eléctrico,Buitres & Co.
5Y3Y2wnHL2WW8M7IJeiBLK,15,2019-04-25 21:24:18,2022-03-14 23:06:17,48218.73333333333,0.0,0.8,1054,0,0.0002292163,Kreen-Akrore - Remastered 2011,Paul McCartney,McCartney
5Y6nVaayzitvsD5F7nr3DV,1,2022-07-02 07:18:45,2022-07-02 07:18:45,256760.0,0.0,1.0,0,0,9.7441094e-05,West Coast,Lana Del Rey,Ultraviolence
5Y9SQdDo6u7uQl6EPQVPEm,1,2020-07-03 19:45:08,2020-07-03 19:45:08,359504.0,0.0,1.0,0,0,9.7441094e-05,Fight the Good Fight,Triumph,Greatest Hits Remixed
5Y9fnynLlIvqtM710MHzfz,1,2018-07-20 18:12:53,2018-07-20 18:12:53,141227.0,0.0,1.0,0,0,6.0351103e-05,Síguelo Bailando,Ozuna,Odisea
5YBmVtkeoRdxU1GhRDrxuz,1,2021-11-19 04:07:35,2021-11-19 04:07:35,159615.0,0.0,0.0,0,0,7.324227e-05,Let It Snow! - 10th Anniversary,Michael Bublé,Let It Snow!
5YDODfjbJKrI7QhUWbFhHE,1,2021-05-10 17:05:10,2021-05-10 17:05:10,245993.0,0.0,1.0,0,0,9.7441094e-05,Sweet Lucy,Michael Hurley,Have Moicy!
5YH0im36TvDjT5CN2VsHHK,2,2020-12-20 10:52:48,2021-12-23 09:28:44,179770.0,0.0,0.5,367,0,0.00010259508,Bandido,Ana Bárbara,Te Atraparé Bandido
5YJZgqCK7sgr07YZJOnfTY,1,2016-06-03 21:31:25,2016-06-03 21:31:25,262320.0,0.0,1.0,0,0,9.7441094e-05,Fixin',WALK THE MOON,Walk The Moon
5YNf9s8WE3iF33YaFNrgpa,7,2016-12-05 01:39:04,2017-04-20 19:35:08,119033.14285714286,0.14285714285714285,1.0,136,0,4.049073e-05,What Do You Mean? - Acoustic,Justin Bieber,Purpose
5YPyuMfaK6GjdFfRaryJak,15,2021-11-22 17:14:00,2024-06-11 18:40:28,184488.93333333332,0.06666666666666667,0.3333333333333333,932,0,3.8902203e-05,Mariposa Traicionera,Maná,Mariposa Traicionera
5YVxMf12hVXHLWoNssn1In,1,2021-09-16 04:25:19,2021-09-16 04:25:19,0.0,0.0,1.0,0,0,6.517772e-05,Fiesta Charra,Mariachi Nuevo Tecalitlán,Sones
5YciOakY5dB5dULkiLdCaf,2,2020-03-09 23:53:05,2020-03-09 23:53:45,35934.0,0.0,0.0,0,1,0.9993705,Stop Crying Your Heart Out,Oasis,Heathen Chemistry
5YcnJNBgUcYkPyINuUb2Zb,3,2022-03-30 19:18:14,2022-07-26 19:36:17,278026.0,0.0,0.3333333333333333,118,0,0.0003504969,La del Pirata Cojo,Joaquín Sabina,Fisica Y Quimica
5YdrHBh16li6d7U5mdTwUb,2,2015-08-30 21:17:44,2015-09-02 01:40:39,157198.0,0.5,1.0,2,1,0.99945456,Just One of the Guys,Jenny Lewis,The Voyager
5YebJFFiYKBXYQYASFUuoD,2,2023-06-28 19:06:01,2023-12-19 17:36:21,159287.5,0.5,1.0,173,0,7.4648146e-05,The Swimmer (To Be an Old Man),Rose Cousins,Bravado
5YfkbMilWnR0BuKDbewxQh,1,2022-01-26 01:24:29,2022-01-26 01:24:29,208330.0,0.0,0.0,0,0,0.000113632545,Believe In Me,fun.,Believe In Me
5YgJCh8VSTdmxhKTLzCRGG,2,2017-07-21 18:24:24,2019-09-02 22:24:40,128708.5,0.0,0.0,773,0,0.00038333877,Remiendo Al Corazón,Ricardo Arjona,Circo Soledad
5YiYgzELh2M8I3LyLOMnNz,1,2016-06-08 21:24:45,2016-06-08 21:24:45,3798.0,0.0,1.0,0,0,6.517772e-05,Guaya Guaya,Don Omar,Guaya Guaya
5YihfQb7Fn9ycL3MwmcCsZ,13,2020-09-15 18:37:49,2023-03-22 23:30:52,85550.0,0.0,0.7692307692307693,918,0,0.00020497544,Get Back In Line (Stereo) - 2014 Remastered Version,The Kinks,"Lola vs. Powerman and the Moneygoround, Pt. One + Percy"
5Yl623nUsrMf5QBe5dvzb3,1,2017-04-25 21:07:58,2017-04-25 21:07:58,9852.0,0.0,0.0,0,0,0.00011784961,Cheating (Bonus Track),The Animals,Animalisms
5Ymxo0S9WLpeJHZ5GsTyqL,2,2019-08-20 21:40:06,2019-08-29 18:11:36,143727.0,0.0,0.0,8,1,0.9997489,Shockwave,Liam Gallagher,One of Us
5Yp3e8RcjYevBTZYJ7OD7s,1,2016-08-04 19:36:13,2016-08-04 19:36:13,46009.0,0.0,1.0,0,0,9.480463e-05,Europa (Earth's Cry Heaven's Smile),Santana,Ultimate Santana
5YrqrCg9WqPyhvIGlpaOst,1,2018-09-27 21:45:49,2018-09-27 21:45:49,179863.0,0.0,0.0,0,0,9.806152e-05,"Nothin' Shakin' - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",The Beatles,Live At The BBC
5YsdcIOa9LYt9ac7mtlcle,1,2021-07-11 09:47:43,2021-07-11 09:47:43,2937.0,0.0,0.0,0,0,0.00011784961,Pool Party,Gold School,Pool Party
5Yxiw45TXbrchHluqRQlFN,2,2017-04-18 04:53:44,2017-04-18 04:53:44,285.0,0.0,1.0,0,1,0.99864894,Fantine's Arrest,Les Misérables - 10th Anniversary Concert Cast,Les Misérables (In Concert at the Royal Albert Hall)
5YzoLFpScfaeLOw34I9qHY,2,2016-12-06 08:02:41,2017-06-03 13:00:20,2100.0,0.0,1.0,179,0,3.0821357e-05,Neighborhood #2 (Laika),Arcade Fire,Funeral
5Z01UMMf7V1o0MzF86s6WJ,45,2017-01-08 09:13:14,2024-08-19 18:47:27,143974.02222222224,0.044444444444444446,0.9333333333333333,2780,0,5.651523e-05,Lose Yourself,Eminem,Curtain Call: The Hits
5Z0MrFDEIDB075We9w9276,14,2023-05-01 21:57:24,2024-04-09 18:34:59,156550.35714285713,0.07142857142857142,0.14285714285714285,343,0,2.3256262e-05,Call Me,St. Paul & The Broken Bones,Half The City
5Z1dspeCNmbiKEhSX7CNK0,1,2016-07-05 07:11:26,2016-07-05 07:11:26,240853.0,0.0,1.0,0,0,9.7441094e-05,No Me Lo Puedo Explicar,Tiziano Ferro,TZN -The Best Of Tiziano Ferro
5Z1oZNgBEFk5AeeI8468S2,1,2020-10-26 18:27:25,2020-10-26 18:27:25,126271.0,0.0,1.0,0,0,7.351601e-05,I Never Cared for You,Willie Nelson,Me and Paul
5Z3Rd1fMcaty8g5Pn7yhBQ,61,2016-12-01 23:49:23,2024-12-10 02:04:09,79320.81967213115,0.11475409836065574,0.8524590163934426,2930,0,5.1634826e-05,The Continuing Story Of Bungalow Bill - Remastered 2009,The Beatles,The Beatles
5Z3eEWd02O1RekV96ohDPx,1,2022-10-20 18:06:07,2022-10-20 18:06:07,285610.0,0.0,0.0,0,0,0.00014690189,Resistiré,Resistiré 2020,Resistiré
5Z6y2wK3TOdGNLxFmBJSdl,16,2016-12-28 01:01:26,2018-11-07 01:49:06,77119.75,0.0,0.9375,679,0,0.00016545561,Lodi,Creedence Clearwater Revival,Green River
